"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","237","72","104","131","197","211","163","117","89","10","160","37","64","39","192","197","115","208","148","171","72","141","174","201","25","1","178","135","13","156","46","119","228","115","138","484.6","628.5","548.0","427.75","509.5","527.75","567.25","481.75","375.5","583.25","494.25","729.25","402.75","432.5","242.5","318.5"
"1","223","250","100","150","218","204","65","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","250","21","178","235","70","126","237","2","104","131","197","211","163","117","89","10","160","37","64","39","192","197","115","208","148","171","174","141","174","201","25","1","178","135","13","156","46","119","228","115","138","439.18333333333334","200.0","503.25","613.75","490.75","542.0","420.75","242.25","413.25","563.25","383.25","618.75","347.0","236.0","593.5","420.0"
"2","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","186","178","235","70","126","237","72","104","131","197","211","163","117","89","10","160","37","64","39","192","197","226","208","148","171","20","141","86","201","25","1","178","135","13","156","46","119","228","115","138","250.43333333333334","227.25","311.75","123.75","107.5","225.25","460.75","363.5","-162.0","252.0","-132.75","230.0","152.75","588.25","763.5","245.0"
"3","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","140","104","224","49","246","40","21","178","235","70","126","237","72","104","131","197","211","163","117","89","10","160","37","64","39","192","197","115","208","148","171","174","243","174","201","25","1","178","135","13","156","46","119","228","115","138","320.3666666666667","607.25","234.5","302.0","275.5","244.75","90.75","300.0","202.5","254.5","395.0","253.5","593.0","394.25","294.75","363.25"
"4","223","250","100","150","218","70","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","237","72","104","131","197","211","163","117","89","10","160","37","64","39","192","197","115","208","148","242","174","141","174","201","25","1","201","135","13","156","46","119","228","115","138","363.46666666666664","316.0","556.5","348.5","523.75","393.75","388.75","441.75","295.0","230.25","333.25","206.5","448.75","552.5","311.5","105.25"
"5","223","250","224","150","218","206","185","22","243","60","162","7","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","131","24","211","163","117","89","10","160","37","64","39","238","197","115","208","148","249","174","141","174","201","25","1","178","135","13","156","46","119","228","115","149","381.31666666666666","338.5","402.25","343.5","419.25","564.0","295.75","309.25","304.5","575.0","268.75","436.25","197.5","603.25","293.25","368.75"
"6","223","250","224","150","218","206","185","187","243","60","162","7","21","126","63","118","11","136","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","131","24","59","163","117","89","10","160","37","64","39","238","197","115","208","148","249","174","141","174","201","25","1","178","135","13","156","46","119","228","115","149","392.68333333333334","285.5","594.25","278.25","700.25","354.75","554.5","811.75","343.75","509.0","318.25","-91.0","198.0","300.0","345.25","387.75"
"7","223","250","224","150","218","206","185","187","243","60","162","7","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","131","24","211","163","117","89","10","160","37","64","39","238","197","115","208","148","249","174","141","174","201","25","1","178","135","13","37","46","119","228","115","149","435.8833333333333","441.75","501.25","370.75","424.0","424.75","487.25","580.5","519.25","701.25","484.0","458.25","201.75","201.25","452.5","289.75"
"8","223","250","224","150","218","206","185","187","243","60","162","68","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","126","207","72","104","131","24","211","163","117","89","10","160","37","64","39","238","197","115","208","148","249","174","141","174","201","25","1","178","135","13","156","46","119","228","115","149","425.98333333333335","227.0","327.75","604.0","353.75","538.5","602.75","233.25","230.0","573.75","356.5","311.0","635.0","443.25","533.25","420.0"
"9","223","250","224","150","218","206","185","187","243","60","162","7","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","17","126","207","72","104","131","24","211","163","117","89","10","160","37","64","39","238","197","115","86","148","249","174","141","174","201","25","1","178","135","13","156","46","119","228","115","149","386.03333333333336","370.25","466.0","403.75","354.0","359.5","459.5","473.25","335.25","364.5","263.75","375.0","433.5","301.0","394.0","437.25"
"10","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","107","207","72","104","131","197","211","163","128","89","10","160","37","64","39","192","197","115","208","148","171","174","141","174","201","25","1","178","135","13","156","46","119","228","115","138","445.25","420.75","624.25","469.75","501.25","609.5","543.5","750.25","173.5","356.0","480.75","313.25","247.25","619.5","126.5","442.75"
"11","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","164","16","222","64","104","224","49","246","40","21","178","235","70","107","207","72","104","131","197","211","163","128","89","10","160","37","64","39","192","197","115","208","148","171","174","141","174","201","25","1","178","135","13","156","46","119","228","115","138","381.96666666666664","287.25","231.0","446.5","390.0","339.75","380.0","284.25","329.0","388.5","497.25","452.25","470.25","372.0","324.5","537.0"
"12","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","128","173","145","175","146","16","222","64","104","224","49","246","40","21","178","235","70","107","207","72","104","131","197","211","163","128","89","10","160","37","64","39","192","197","115","208","148","171","174","141","174","201","25","1","178","135","13","156","46","119","228","115","138","192.9","458.0","156.25","221.0","206.25","374.0","237.75","436.75","164.75","40.25","0.0","132.0","261.0","131.0","0.0","74.5"
"13","223","250","100","150","218","204","185","187","243","60","162","10","21","126","63","118","11","173","145","175","146","16","222","64","178","224","49","246","40","21","178","235","70","107","207","72","104","131","197","211","163","128","89","10","160","37","64","39","192","197","115","208","148","171","174","141","174","201","25","1","178","135","13","156","46","119","228","115","138","347.71666666666664","376.25","417.0","669.25","356.5","566.25","246.25","93.0","342.75","328.75","188.75","336.75","365.0","239.0","357.25","333.0"
