"pop","locus_0","locus_1","locus_2","locus_3","locus_4","locus_5","locus_6","locus_7","locus_8","locus_9","locus_10","locus_11","locus_12","locus_13","locus_14","locus_15","locus_16","locus_17","locus_18","locus_19","locus_20","locus_21","locus_22","locus_23","locus_24","locus_25","locus_26","locus_27","locus_28","locus_29","locus_30","locus_31","locus_32","locus_33","locus_34","locus_35","locus_36","locus_37","locus_38","locus_39","locus_40","locus_41","locus_42","locus_43","locus_44","locus_45","locus_46","locus_47","locus_48","locus_49","locus_50","locus_51","locus_52","locus_53","locus_54","locus_55","locus_56","locus_57","locus_58","locus_59","locus_60","locus_61","locus_62","locus_63","locus_64","locus_65","locus_66","locus_67","locus_68","total_fit","trial_0_fit","trial_1_fit","trial_2_fit","trial_3_fit","trial_4_fit","trial_5_fit","trial_6_fit","trial_7_fit","trial_8_fit","trial_9_fit","trial_10_fit","trial_11_fit","trial_12_fit","trial_13_fit","trial_14_fit"
"0","183","42","154","104","160","238","190","59","116","89","3","204","46","128","16","213","12","161","156","160","147","225","216","42","120","250","98","204","227","222","50","49","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","211","160","32","65","165","211","241","20","240","231","40","14","201","108","18","203","35","53","19","186","190","325.1","103.25","564.5","104.75","452.25","477.5","423.75","386.25","186.0","8.5","4.25","450.75","311.25","554.75","444.0","404.75"
"1","183","42","154","104","102","238","217","59","116","89","3","204","46","128","16","213","12","161","156","160","147","225","216","42","120","250","98","204","144","77","50","169","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","211","160","32","65","165","211","241","20","240","231","40","14","201","132","18","203","35","80","93","186","190","364.6666666666667","413.5","407.25","533.75","278.5","526.25","479.5","532.5","618.75","350.25","318.5","537.5","442.0","-127.75","-179.75","339.25"
"2","183","42","154","104","160","159","54","59","116","89","3","204","46","128","16","213","12","161","156","160","147","225","216","42","120","250","98","204","144","77","50","49","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","211","160","32","65","165","211","241","20","240","231","40","14","201","132","236","203","35","80","93","186","190","164.05","363.75","46.0","310.0","187.5","238.25","132.25","395.75","115.5","0.0","125.75","99.75","160.75","9.0","217.25","59.25"
"3","183","42","154","104","160","238","217","59","116","89","3","204","46","128","16","213","12","161","156","160","147","225","216","42","120","250","98","106","144","77","50","49","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","211","160","32","65","165","211","241","20","240","231","40","14","201","132","18","203","35","80","93","186","190","462.45","541.75","633.75","441.0","524.0","352.5","386.5","233.75","568.0","571.0","510.25","568.75","353.0","542.25","386.0","324.25"
"4","183","42","154","104","160","238","217","59","116","89","3","204","46","128","16","213","12","161","156","160","147","225","216","42","120","250","98","204","144","77","50","49","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","211","160","32","65","165","211","241","20","240","231","40","14","201","132","18","203","35","80","93","186","190","441.1666666666667","386.5","295.0","472.0","589.25","418.75","524.0","383.0","595.0","586.0","395.0","327.0","611.5","319.75","230.5","484.25"
"5","183","42","154","104","160","238","217","201","116","89","3","87","46","215","16","213","12","161","156","160","127","225","216","42","120","250","98","204","169","77","50","40","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","57","160","32","65","165","211","91","20","199","231","40","14","201","132","9","203","35","80","93","186","190","514.0166666666667","665.25","-192.0","499.75","572.25","642.75","479.75","417.25","606.0","806.25","686.25","713.0","388.0","272.25","736.0","417.5"
"6","183","42","154","1","160","238","217","201","116","89","3","87","46","215","16","213","12","161","156","160","127","225","216","42","120","250","98","204","169","77","50","40","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","57","160","32","65","165","211","74","20","199","231","40","14","201","132","9","203","35","80","93","186","190","563.5833333333334","608.25","670.0","427.75","647.25","259.25","548.75","450.25","589.5","564.5","764.0","630.75","631.0","550.75","425.75","686.0"
"7","183","42","154","104","160","238","217","201","116","89","3","87","46","215","16","213","12","161","156","160","127","225","216","42","120","250","98","204","169","77","50","40","27","209","171","57","235","243","115","187","178","231","117","255","115","164","247","203","57","160","32","65","165","211","74","20","199","231","40","14","201","132","9","203","35","80","93","186","190","523.9333333333333","612.5","654.25","401.25","456.25","616.75","649.0","489.5","510.0","521.75","608.75","724.5","99.75","367.25","733.5","414.0"
"8","55","42","154","104","160","238","217","201","119","89","3","87","46","215","16","213","12","161","156","160","127","225","216","42","120","250","98","204","169","77","80","40","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","57","160","32","65","165","211","74","20","199","231","40","125","201","132","9","203","35","80","93","220","190","78.75","58.75","85.25","64.75","100.0","95.25","92.5","93.5","128.0","153.75","51.25","8.5","33.0","91.5","52.5","72.75"
"9","183","42","154","104","160","238","217","201","116","89","3","87","46","215","16","213","12","161","156","160","127","225","216","128","120","250","98","204","169","77","50","40","27","209","171","57","235","243","115","187","178","231","117","255","115","134","247","203","57","160","32","65","165","211","74","20","199","231","40","14","201","132","9","203","35","80","93","186","190","448.1","704.5","389.75","452.25","413.5","593.75","374.25","545.25","591.25","375.75","386.5","297.25","544.75","523.25","229.0","300.5"
"10","183","42","154","104","131","238","217","52","116","89","3","87","203","125","16","216","4","161","156","160","214","84","157","42","64","250","98","204","147","75","20","45","27","209","116","32","235","243","195","165","178","231","1","49","25","134","247","203","209","160","32","65","57","211","74","20","186","231","40","14","201","130","18","203","35","80","93","186","164","326.5833333333333","202.5","156.75","519.75","283.25","274.0","391.5","356.5","174.75","305.75","434.0","354.0","230.0","402.0","310.0","504.0"
"11","183","42","154","104","131","238","217","52","116","89","3","87","203","125","16","216","4","161","156","160","147","84","157","42","64","250","98","204","147","75","20","45","27","209","116","32","235","243","195","165","178","231","1","231","25","134","247","203","209","160","32","65","67","211","74","20","186","231","40","14","201","130","18","203","35","80","93","186","164","378.45","263.0","567.0","445.25","272.0","255.75","508.5","-198.25","425.75","335.0","212.5","410.0","747.5","417.0","632.75","383.0"
"12","183","42","154","104","131","238","217","52","116","89","3","87","203","125","16","216","4","161","156","160","147","84","157","42","64","250","98","204","147","75","20","45","27","209","116","32","235","38","195","165","178","231","1","231","25","134","247","203","209","160","32","65","67","211","74","20","186","231","40","14","201","130","18","246","35","80","93","186","164","390.68333333333334","451.75","179.75","269.0","815.75","336.0","462.5","210.75","370.0","432.5","56.75","191.75","321.0","546.75","620.25","595.75"
"13","183","42","154","104","131","238","217","52","116","89","3","87","203","125","16","216","4","161","156","160","147","84","157","42","64","250","98","204","147","75","20","45","27","209","116","32","235","243","195","165","178","231","1","231","25","134","247","203","209","160","32","65","67","211","74","20","186","231","40","14","201","130","18","203","35","80","93","186","164","483.5833333333333","461.5","624.0","458.5","304.75","452.75","537.75","648.5","598.25","522.75","626.75","309.75","386.25","313.25","455.25","553.75"
"14","183","42","154","201","131","238","217","52","116","89","3","87","203","125","16","216","4","161","156","160","147","84","157","42","64","250","98","204","147","75","20","45","27","209","116","32","235","243","195","165","178","231","1","231","25","134","247","203","209","160","32","65","67","211","74","20","186","231","40","14","201","130","18","202","35","80","93","186","164","431.78333333333336","550.0","286.0","401.0","269.75","439.25","503.25","427.25","336.75","767.25","336.0","606.75","322.0","654.25","273.75","303.5"
